original_id,dataset,length_bucket,word_count,sentence,system,model_version,run_index,corrected,error,timestamp
bea19_1324,bea19,medium,19,"In the class , students will recall the joyful time they had instead paying attention on the teacher .",deepseek,deepseek-chat,1,"In the class, students will recall the joyful time they had instead of paying attention to the teacher.",,2026-06-23T17:56:00.067693
bea19_1324,bea19,medium,19,"In the class , students will recall the joyful time they had instead paying attention on the teacher .",deepseek,deepseek-chat,2,"In the class, students will recall the joyful time they had instead of paying attention to the teacher.",,2026-06-23T17:56:01.771547
bea19_1324,bea19,medium,19,"In the class , students will recall the joyful time they had instead paying attention on the teacher .",deepseek,deepseek-chat,3,"In the class, students will recall the joyful time they had instead of paying attention to the teacher.",,2026-06-23T17:56:03.684346
bea19_3213,bea19,medium,19,So after watching this movie and my friend 's question I ca n't help thinking about my life .,deepseek,deepseek-chat,1,"After watching this movie and hearing my friend's question, I can't help thinking about my life.",,2026-06-23T17:56:05.419384
bea19_3213,bea19,medium,19,So after watching this movie and my friend 's question I ca n't help thinking about my life .,deepseek,deepseek-chat,2,"After watching this movie and hearing my friend's question, I can't help thinking about my life.",,2026-06-23T17:56:07.202447
bea19_3213,bea19,medium,19,So after watching this movie and my friend 's question I ca n't help thinking about my life .,deepseek,deepseek-chat,3,"After watching this movie and considering my friend's question, I can't help thinking about my life.",,2026-06-23T17:56:08.974560
bea19_3532,bea19,medium,18,It may well - but will the Britons have a chance to voice their opinions and views ?,deepseek,deepseek-chat,1,It may well be—but will the Britons have a chance to voice their opinions and views?,,2026-06-23T17:56:10.951462
bea19_3532,bea19,medium,18,It may well - but will the Britons have a chance to voice their opinions and views ?,deepseek,deepseek-chat,2,"It may well be, but will the Britons have a chance to voice their opinions and views?",,2026-06-23T17:56:12.878466
bea19_3532,bea19,medium,18,It may well - but will the Britons have a chance to voice their opinions and views ?,deepseek,deepseek-chat,3,"It may well be, but will the Britons have a chance to voice their opinions and views?",,2026-06-23T17:56:14.771052
bea19_847,bea19,medium,17,"At last of the day , our school announced the mark the four houses have got .",deepseek,deepseek-chat,1,"At the end of the day, our school announced the marks the four houses have gotten.",,2026-06-23T17:56:16.768500
bea19_847,bea19,medium,17,"At last of the day , our school announced the mark the four houses have got .",deepseek,deepseek-chat,2,"At the end of the day, our school announced the marks the four houses have gotten.",,2026-06-23T17:56:18.516730
bea19_847,bea19,medium,17,"At last of the day , our school announced the mark the four houses have got .",deepseek,deepseek-chat,3,"At the end of the day, our school announced the marks the four houses have gotten.",,2026-06-23T17:56:20.600603
bea19_1581,bea19,medium,19,"If we do n't do it , one day we 'll wake up in the immortal traffic jam .",deepseek,deepseek-chat,1,"If we don't do it, one day we'll wake up in an immortal traffic jam.",,2026-06-23T17:56:22.576282
bea19_1581,bea19,medium,19,"If we do n't do it , one day we 'll wake up in the immortal traffic jam .",deepseek,deepseek-chat,2,"If we don't do it, one day we'll wake up in an immortal traffic jam.",,2026-06-23T17:56:24.325270
bea19_1581,bea19,medium,19,"If we do n't do it , one day we 'll wake up in the immortal traffic jam .",deepseek,deepseek-chat,3,"If we don't do it, one day we'll wake up in an immortal traffic jam.",,2026-06-23T17:56:26.013462
bea19_4033,bea19,medium,15,The twentieth century has seen more wars than any other previous bloc of time .,deepseek,deepseek-chat,1,The twentieth century saw more wars than any other previous bloc of time.,,2026-06-23T17:56:27.672086
bea19_4033,bea19,medium,15,The twentieth century has seen more wars than any other previous bloc of time .,deepseek,deepseek-chat,2,The twentieth century saw more wars than any other previous bloc of time.,,2026-06-23T17:56:29.378965
bea19_4033,bea19,medium,15,The twentieth century has seen more wars than any other previous bloc of time .,deepseek,deepseek-chat,3,The twentieth century saw more wars than any previous bloc of time.,,2026-06-23T17:56:31.415111
bea19_3147,bea19,medium,17,"Do remind me again , thou , if you see that I 'm forgetting , okay ?",deepseek,deepseek-chat,1,"Do remind me again, if you see that I'm forgetting, okay?",,2026-06-23T17:56:33.307827
bea19_3147,bea19,medium,17,"Do remind me again , thou , if you see that I 'm forgetting , okay ?",deepseek,deepseek-chat,2,"Do remind me again, you, if you see that I'm forgetting, okay?",,2026-06-23T17:56:35.029232
bea19_3147,bea19,medium,17,"Do remind me again , thou , if you see that I 'm forgetting , okay ?",deepseek,deepseek-chat,3,"Do remind me again, you, if you see that I'm forgetting, okay?",,2026-06-23T17:56:36.845786
bea19_540,bea19,medium,20,"In this way , idea of a year off between leaving school and starting next education is very reasonable .",deepseek,deepseek-chat,1,"In this way, the idea of a year off between leaving school and starting further education is very reasonable.",,2026-06-23T17:56:38.661622
bea19_540,bea19,medium,20,"In this way , idea of a year off between leaving school and starting next education is very reasonable .",deepseek,deepseek-chat,2,"In this way, the idea of a year off between leaving school and starting the next level of education is very reasonable.",,2026-06-23T17:56:40.733260
bea19_540,bea19,medium,20,"In this way , idea of a year off between leaving school and starting next education is very reasonable .",deepseek,deepseek-chat,3,"In this way, the idea of a year off between leaving school and starting further education is very reasonable.",,2026-06-23T17:56:42.745175
bea19_2300,bea19,medium,19,A lot of magazines say The Simpsons is the best cartoon series in history and I absolutely agree .,deepseek,deepseek-chat,1,"A lot of magazines say The Simpsons is the best cartoon series in history, and I absolutely agree.",,2026-06-23T17:56:44.626918
bea19_2300,bea19,medium,19,A lot of magazines say The Simpsons is the best cartoon series in history and I absolutely agree .,deepseek,deepseek-chat,2,"A lot of magazines say The Simpsons is the best cartoon series in history, and I absolutely agree.",,2026-06-23T17:56:46.543012
bea19_2300,bea19,medium,19,A lot of magazines say The Simpsons is the best cartoon series in history and I absolutely agree .,deepseek,deepseek-chat,3,"A lot of magazines say The Simpsons is the best cartoon series in history, and I absolutely agree.",,2026-06-23T17:56:48.305580
bea19_343,bea19,medium,19,Here there is one : do television offer highly likely opportunities for the audience in an educational way ?,deepseek,deepseek-chat,1,Does television offer highly likely opportunities for the audience in an educational way?,,2026-06-23T17:56:50.103607
bea19_343,bea19,medium,19,Here there is one : do television offer highly likely opportunities for the audience in an educational way ?,deepseek,deepseek-chat,2,Does television offer highly likely educational opportunities for the audience?,,2026-06-23T17:56:51.808972
bea19_343,bea19,medium,19,Here there is one : do television offer highly likely opportunities for the audience in an educational way ?,deepseek,deepseek-chat,3,Does television offer highly likely educational opportunities for the audience?,,2026-06-23T17:56:53.541681
bea19_1289,bea19,medium,15,I have seen your advert this morning and I am really interested in it .,deepseek,deepseek-chat,1,I saw your advert this morning and I am really interested in it.,,2026-06-23T17:56:55.280310
bea19_1289,bea19,medium,15,I have seen your advert this morning and I am really interested in it .,deepseek,deepseek-chat,2,I saw your advert this morning and I am really interested in it.,,2026-06-23T17:56:56.968862
bea19_1289,bea19,medium,15,I have seen your advert this morning and I am really interested in it .,deepseek,deepseek-chat,3,I saw your advert this morning and I am really interested in it.,,2026-06-23T17:56:58.834831
bea19_994,bea19,medium,20,In order to attain this goal I have to take steps and actions to protect the environment as follows :,deepseek,deepseek-chat,1,"In order to attain this goal, I have to take steps and actions to protect the environment as follows:",,2026-06-23T17:57:00.793910
bea19_994,bea19,medium,20,In order to attain this goal I have to take steps and actions to protect the environment as follows :,deepseek,deepseek-chat,2,"In order to attain this goal, I have to take steps and actions to protect the environment as follows:",,2026-06-23T17:57:02.582076
bea19_994,bea19,medium,20,In order to attain this goal I have to take steps and actions to protect the environment as follows :,deepseek,deepseek-chat,3,"In order to attain this goal, I have to take steps and actions to protect the environment as follows:",,2026-06-23T17:57:04.304309
bea19_821,bea19,medium,20,"With reference to the above , I will like to apply the Summer Camp job with my full commitment .",deepseek,deepseek-chat,1,"With reference to the above, I would like to apply for the Summer Camp job with my full commitment.",,2026-06-23T17:57:06.081742
bea19_821,bea19,medium,20,"With reference to the above , I will like to apply the Summer Camp job with my full commitment .",deepseek,deepseek-chat,2,"With reference to the above, I would like to apply for the Summer Camp job with my full commitment.",,2026-06-23T17:57:07.724871
bea19_821,bea19,medium,20,"With reference to the above , I will like to apply the Summer Camp job with my full commitment .",deepseek,deepseek-chat,3,"With reference to the above, I would like to apply for the Summer Camp job with my full commitment.",,2026-06-23T17:57:09.446366
bea19_195,bea19,medium,17,"I want to give advice to someone who starts this sport:""You must believe in yorself "" .",deepseek,deepseek-chat,1,"I want to give advice to someone who starts this sport: ""You must believe in yourself.""",,2026-06-23T17:57:11.200334
bea19_195,bea19,medium,17,"I want to give advice to someone who starts this sport:""You must believe in yorself "" .",deepseek,deepseek-chat,2,"I want to give advice to someone who starts this sport: ""You must believe in yourself.""",,2026-06-23T17:57:12.917201
bea19_195,bea19,medium,17,"I want to give advice to someone who starts this sport:""You must believe in yorself "" .",deepseek,deepseek-chat,3,"I want to give advice to someone who starts this sport: ""You must believe in yourself.""",,2026-06-23T17:57:14.841754
bea19_62,bea19,medium,15,"Good morning everyone , today I want to share about is my favorite sport .",deepseek,deepseek-chat,1,"Good morning everyone, today I want to share about my favorite sport.",,2026-06-23T17:57:16.562599
bea19_62,bea19,medium,15,"Good morning everyone , today I want to share about is my favorite sport .",deepseek,deepseek-chat,2,"Good morning everyone, today I want to share about my favorite sport.",,2026-06-23T17:57:18.570559
bea19_62,bea19,medium,15,"Good morning everyone , today I want to share about is my favorite sport .",deepseek,deepseek-chat,3,"Good morning everyone, today I want to share about my favorite sport.",,2026-06-23T17:57:20.594590
bea19_1425,bea19,medium,16,Also people can easily reduce their negative mood by sharing and expressing how they feel .,deepseek,deepseek-chat,1,"Also, people can easily reduce their negative mood by sharing and expressing how they feel.",,2026-06-23T17:57:22.386090
bea19_1425,bea19,medium,16,Also people can easily reduce their negative mood by sharing and expressing how they feel .,deepseek,deepseek-chat,2,"Also, people can easily reduce their negative mood by sharing and expressing how they feel.",,2026-06-23T17:57:24.207966
bea19_1425,bea19,medium,16,Also people can easily reduce their negative mood by sharing and expressing how they feel .,deepseek,deepseek-chat,3,"Also, people can easily reduce their negative mood by sharing and expressing how they feel.",,2026-06-23T17:57:26.137801
bea19_2194,bea19,medium,16,"my name is Bianca Padovesi , and I have read your advertisement for the job .",deepseek,deepseek-chat,1,"My name is Bianca Padovesi, and I have read your advertisement for the job.",,2026-06-23T17:57:28.085556
bea19_2194,bea19,medium,16,"my name is Bianca Padovesi , and I have read your advertisement for the job .",deepseek,deepseek-chat,2,"My name is Bianca Padovesi, and I have read your advertisement for the job.",,2026-06-23T17:57:29.911588
bea19_2194,bea19,medium,16,"my name is Bianca Padovesi , and I have read your advertisement for the job .",deepseek,deepseek-chat,3,"My name is Bianca Padovesi, and I have read your advertisement for the job.",,2026-06-23T17:57:31.817282
bea19_105,bea19,medium,14,"Anyway , no matter how you go , no matter where you go .",deepseek,deepseek-chat,1,"Anyway, no matter how you go, no matter where you go.",,2026-06-23T17:57:33.545149
bea19_105,bea19,medium,14,"Anyway , no matter how you go , no matter where you go .",deepseek,deepseek-chat,2,"Anyway, no matter how you go, no matter where you go.",,2026-06-23T17:57:35.595895
bea19_105,bea19,medium,14,"Anyway , no matter how you go , no matter where you go .",deepseek,deepseek-chat,3,"Anyway, no matter how you go, no matter where you go.",,2026-06-23T17:57:37.302033
bea19_15,bea19,medium,15,It takes around 6 hours by National highway to go from Delhi to Agra .,deepseek,deepseek-chat,1,It takes around 6 hours via National Highway to go from Delhi to Agra.,,2026-06-23T17:57:39.197311
bea19_15,bea19,medium,15,It takes around 6 hours by National highway to go from Delhi to Agra .,deepseek,deepseek-chat,2,It takes around six hours by national highway to go from Delhi to Agra.,,2026-06-23T17:57:41.255731
bea19_15,bea19,medium,15,It takes around 6 hours by National highway to go from Delhi to Agra .,deepseek,deepseek-chat,3,It takes around 6 hours on the National Highway to go from Delhi to Agra.,,2026-06-23T17:57:43.177159
bea19_850,bea19,medium,19,"On the second day , my classmates called me to take part the Inter - class relay race .",deepseek,deepseek-chat,1,"On the second day, my classmates called me to take part in the Inter-class relay race.",,2026-06-23T17:57:44.838841
bea19_850,bea19,medium,19,"On the second day , my classmates called me to take part the Inter - class relay race .",deepseek,deepseek-chat,2,"On the second day, my classmates called me to take part in the Inter-class relay race.",,2026-06-23T17:57:46.513758
bea19_850,bea19,medium,19,"On the second day , my classmates called me to take part the Inter - class relay race .",deepseek,deepseek-chat,3,"On the second day, my classmates called me to take part in the Inter-class relay race.",,2026-06-23T17:57:48.280793
bea19_3404,bea19,medium,17,"With this going on the people taking part will be dangerous , and on the streets .",deepseek,deepseek-chat,1,"With this going on, the people taking part will be in danger on the streets.",,2026-06-23T17:57:50.243942
bea19_3404,bea19,medium,17,"With this going on the people taking part will be dangerous , and on the streets .",deepseek,deepseek-chat,2,"With this going on, the people taking part will be in danger on the streets.",,2026-06-23T17:57:51.945475
bea19_3404,bea19,medium,17,"With this going on the people taking part will be dangerous , and on the streets .",deepseek,deepseek-chat,3,"With this going on, the people taking part will be dangerous on the streets.",,2026-06-23T17:57:53.794960
bea19_3245,bea19,medium,18,I 've already mentioned to you how much fun I had there and why it was great !,deepseek,deepseek-chat,1,I've already mentioned to you how much fun I had there and why it was great!,,2026-06-23T17:57:55.799900
bea19_3245,bea19,medium,18,I 've already mentioned to you how much fun I had there and why it was great !,deepseek,deepseek-chat,2,I've already mentioned to you how much fun I had there and why it was great!,,2026-06-23T17:57:57.445785
bea19_3245,bea19,medium,18,I 've already mentioned to you how much fun I had there and why it was great !,deepseek,deepseek-chat,3,I've already mentioned how much fun I had there and why it was great.,,2026-06-23T17:57:59.368688
bea19_2222,bea19,medium,20,"Unfortunately , this is a part of celeb 's ' work ' so they have to take into account .",deepseek,deepseek-chat,1,"Unfortunately, this is part of a celeb's work, so they have to take it into account.",,2026-06-23T17:58:01.144853
bea19_2222,bea19,medium,20,"Unfortunately , this is a part of celeb 's ' work ' so they have to take into account .",deepseek,deepseek-chat,2,"Unfortunately, this is a part of a celeb's work, so they have to take it into account.",,2026-06-23T17:58:03.168797
bea19_2222,bea19,medium,20,"Unfortunately , this is a part of celeb 's ' work ' so they have to take into account .",deepseek,deepseek-chat,3,"Unfortunately, this is a part of a celeb's work, so they have to take it into account.",,2026-06-23T17:58:05.075621
bea19_1172,bea19,medium,22,"Finally , learning another language gives the learner the ability to step inside the mind and context of that other culture .",deepseek,deepseek-chat,1,"Finally, learning another language gives the learner the ability to step inside the mind and context of that other culture.",,2026-06-23T17:58:06.940924
bea19_1172,bea19,medium,22,"Finally , learning another language gives the learner the ability to step inside the mind and context of that other culture .",deepseek,deepseek-chat,2,"Finally, learning another language gives the learner the ability to step inside the mind and context of that other culture.",,2026-06-23T17:58:08.648215
bea19_1172,bea19,medium,22,"Finally , learning another language gives the learner the ability to step inside the mind and context of that other culture .",deepseek,deepseek-chat,3,"Finally, learning another language gives the learner the ability to step inside the mind and context of that other culture.",,2026-06-23T17:58:10.373029
bea19_4320,bea19,medium,15,That person would then feel obligated to do nice things back and return favors .,deepseek,deepseek-chat,1,That person would then feel obligated to do nice things in return and return favors.,,2026-06-23T17:58:12.492007
bea19_4320,bea19,medium,15,That person would then feel obligated to do nice things back and return favors .,deepseek,deepseek-chat,2,That person would then feel obligated to do nice things in return and return favors.,,2026-06-23T17:58:14.257814
bea19_4320,bea19,medium,15,That person would then feel obligated to do nice things back and return favors .,deepseek,deepseek-chat,3,That person would then feel obligated to do nice things in return and return favors.,,2026-06-23T17:58:16.216418
bea19_1183,bea19,medium,14,One month ago I ordered two batteries model 002545 on your online website .,deepseek,deepseek-chat,1,"One month ago, I ordered two batteries, model 002545, from your online website.",,2026-06-23T17:58:18.035521
bea19_1183,bea19,medium,14,One month ago I ordered two batteries model 002545 on your online website .,deepseek,deepseek-chat,2,"One month ago, I ordered two batteries, model 002545, on your website.",,2026-06-23T17:58:19.900155
bea19_1183,bea19,medium,14,One month ago I ordered two batteries model 002545 on your online website .,deepseek,deepseek-chat,3,"One month ago, I ordered two batteries, model 002545, from your online website.",,2026-06-23T17:58:21.938164
bea19_4305,bea19,medium,17,He attracts the hippocracy of the Church in the old woman 's father being the Pope .,deepseek,deepseek-chat,1,He attracts the hypocrisy of the Church in the old woman's father being the Pope.,,2026-06-23T17:58:23.934819
bea19_4305,bea19,medium,17,He attracts the hippocracy of the Church in the old woman 's father being the Pope .,deepseek,deepseek-chat,2,He attracts the hypocrisy of the Church in the old woman's father being the Pope.,,2026-06-23T17:58:25.833466
bea19_4305,bea19,medium,17,He attracts the hippocracy of the Church in the old woman 's father being the Pope .,deepseek,deepseek-chat,3,He attracts the hypocrisy of the Church in the old woman's father being the Pope.,,2026-06-23T17:58:27.507258
bea19_1467,bea19,long,25,Through all my life I have been willing to improve in this sport and since 2010 it has became a life style to me .,deepseek,deepseek-chat,1,"Through all my life I have been willing to improve in this sport, and since 2010 it has become a lifestyle for me.",,2026-06-23T17:58:29.355408
bea19_1467,bea19,long,25,Through all my life I have been willing to improve in this sport and since 2010 it has became a life style to me .,deepseek,deepseek-chat,2,"Through all my life I have been willing to improve in this sport, and since 2010 it has become a lifestyle to me.",,2026-06-23T17:58:31.123080
bea19_1467,bea19,long,25,Through all my life I have been willing to improve in this sport and since 2010 it has became a life style to me .,deepseek,deepseek-chat,3,Through all my life I have been willing to improve in this sport and since 2010 it has become a lifestyle to me.,,2026-06-23T17:58:33.194042
bea19_3,bea19,long,30,"It 's difficult because I 'll have to study hard and a lot , but I think that if you like a subject , you 'll study it easier .",deepseek,deepseek-chat,1,"It's difficult because I'll have to study hard, but I think that if you like a subject, you'll study it more easily.",,2026-06-23T17:58:35.218597
bea19_3,bea19,long,30,"It 's difficult because I 'll have to study hard and a lot , but I think that if you like a subject , you 'll study it easier .",deepseek,deepseek-chat,2,"It's difficult because I'll have to study hard and a lot, but I think that if you like a subject, you'll study it more easily.",,2026-06-23T17:58:37.131270
bea19_3,bea19,long,30,"It 's difficult because I 'll have to study hard and a lot , but I think that if you like a subject , you 'll study it easier .",deepseek,deepseek-chat,3,"It's difficult because I'll have to study hard and a lot, but I think that if you like a subject, you'll study it more easily.",,2026-06-23T17:58:39.001632
bea19_2822,bea19,long,38,I could n't believe my ears when the phone rang and I answered and they said they wanted me to get at the concert as soon as possible to see how good I was in sound recording .,deepseek,deepseek-chat,1,"I couldn't believe my ears when the phone rang and I answered, and they said they wanted me to get to the concert as soon as possible to see how good I was at sound recording.",,2026-06-23T17:58:41.087690
bea19_2822,bea19,long,38,I could n't believe my ears when the phone rang and I answered and they said they wanted me to get at the concert as soon as possible to see how good I was in sound recording .,deepseek,deepseek-chat,2,"I couldn't believe my ears when the phone rang and I answered, and they said they wanted me to get to the concert as soon as possible to see how good I was at sound recording.",,2026-06-23T17:58:42.949749
bea19_2822,bea19,long,38,I could n't believe my ears when the phone rang and I answered and they said they wanted me to get at the concert as soon as possible to see how good I was in sound recording .,deepseek,deepseek-chat,3,"I couldn't believe my ears when the phone rang, and I answered, and they said they wanted me to get to the concert as soon as possible to see how good I was at sound recording.",,2026-06-23T17:58:44.870150
bea19_690,bea19,long,60,"Nowadays in the cities developed there are many possibilities for public transport , like bus , train , subway , tram etc.these options it 's more economical than the car , the problem of the car is that normally the car is occupied for a person , when the car is prepared for to carry four or five people .",deepseek,deepseek-chat,1,"Nowadays in developed cities there are many possibilities for public transport, like bus, train, subway, tram, etc. These options are more economical than the car. The problem with the car is that it is normally occupied by one person, when it is prepared to carry four or five people.",,2026-06-23T17:58:47.026305
bea19_690,bea19,long,60,"Nowadays in the cities developed there are many possibilities for public transport , like bus , train , subway , tram etc.these options it 's more economical than the car , the problem of the car is that normally the car is occupied for a person , when the car is prepared for to carry four or five people .",deepseek,deepseek-chat,2,"Nowadays in developed cities, there are many possibilities for public transport, like buses, trains, subways, and trams. These options are more economical than cars; the problem with cars is that they are normally occupied by one person when they are prepared to carry four or five people.",,2026-06-23T17:58:49.061925
bea19_690,bea19,long,60,"Nowadays in the cities developed there are many possibilities for public transport , like bus , train , subway , tram etc.these options it 's more economical than the car , the problem of the car is that normally the car is occupied for a person , when the car is prepared for to carry four or five people .",deepseek,deepseek-chat,3,"Nowadays in developed cities, there are many possibilities for public transport, like bus, train, subway, and tram. These options are more economical than the car. The problem with the car is that it is normally occupied by one person, when it is prepared to carry four or five people.",,2026-06-23T17:58:51.342906
bea19_867,bea19,long,39,"The existence of multinaionals is tightly connected to the idea of tourism , as well as with the idea of globalisation , since a traveller is not only a citizen of his own country but a global citizen .",deepseek,deepseek-chat,1,"The existence of multinationals is tightly connected to the idea of tourism, as well as to the idea of globalization, since a traveler is not only a citizen of his own country but a global citizen.",,2026-06-23T17:58:53.411408
bea19_867,bea19,long,39,"The existence of multinaionals is tightly connected to the idea of tourism , as well as with the idea of globalisation , since a traveller is not only a citizen of his own country but a global citizen .",deepseek,deepseek-chat,2,"The existence of multinationals is tightly connected to the idea of tourism, as well as to the idea of globalisation, since a traveller is not only a citizen of his own country but a global citizen.",,2026-06-23T17:58:55.470843
bea19_867,bea19,long,39,"The existence of multinaionals is tightly connected to the idea of tourism , as well as with the idea of globalisation , since a traveller is not only a citizen of his own country but a global citizen .",deepseek,deepseek-chat,3,"The existence of multinationals is tightly connected to the idea of tourism, as well as to the idea of globalisation, since a traveller is not only a citizen of his own country but a global citizen.",,2026-06-23T17:58:57.304048
bea19_875,bea19,long,37,"The tiger was the mom names Amanda of 25 years old , the herders kill her parents , because the herders were poor and do n't have enough food to survive , so they kill them .",deepseek,deepseek-chat,1,"The tiger, named Amanda, was a 25-year-old mother; the herders killed her parents because they were poor and didn’t have enough food to survive, so they killed them.",,2026-06-23T17:58:59.421795
bea19_875,bea19,long,37,"The tiger was the mom names Amanda of 25 years old , the herders kill her parents , because the herders were poor and do n't have enough food to survive , so they kill them .",deepseek,deepseek-chat,2,"The tiger, named Amanda, was a 25-year-old mother; the herders killed her parents because they were poor and didn't have enough food to survive, so they killed them.",,2026-06-23T17:59:01.554999
bea19_875,bea19,long,37,"The tiger was the mom names Amanda of 25 years old , the herders kill her parents , because the herders were poor and do n't have enough food to survive , so they kill them .",deepseek,deepseek-chat,3,"The tiger, named Amanda, was a 25-year-old mother; the herders killed her parents because they were poor and didn’t have enough food to survive, so they killed them.",,2026-06-23T17:59:03.721032
bea19_2883,bea19,long,26,"First of all , we started with a tiring assault course , which consisted of climbing up pretty sharp walls and crawling through different obstacles .",deepseek,deepseek-chat,1,"First of all, we started with a tiring assault course, which consisted of climbing up pretty sharp walls and crawling through different obstacles.",,2026-06-23T17:59:05.611261
bea19_2883,bea19,long,26,"First of all , we started with a tiring assault course , which consisted of climbing up pretty sharp walls and crawling through different obstacles .",deepseek,deepseek-chat,2,"First of all, we started with a tiring assault course, which consisted of climbing up pretty sharp walls and crawling through different obstacles.",,2026-06-23T17:59:07.528118
bea19_2883,bea19,long,26,"First of all , we started with a tiring assault course , which consisted of climbing up pretty sharp walls and crawling through different obstacles .",deepseek,deepseek-chat,3,"First of all, we started with a tiring assault course, which consisted of climbing up pretty sharp walls and crawling through different obstacles.",,2026-06-23T17:59:09.343809
bea19_2225,bea19,long,24,I know that catching celebrity doing celaning or taking a dog for a walk is a shocking news for people who read tabloids .,deepseek,deepseek-chat,1,I know that catching a celebrity doing cleaning or taking a dog for a walk is shocking news for people who read tabloids.,,2026-06-23T17:59:11.184745
bea19_2225,bea19,long,24,I know that catching celebrity doing celaning or taking a dog for a walk is a shocking news for people who read tabloids .,deepseek,deepseek-chat,2,I know that catching a celebrity doing cleaning or taking a dog for a walk is shocking news for people who read tabloids.,,2026-06-23T17:59:13.111191
bea19_2225,bea19,long,24,I know that catching celebrity doing celaning or taking a dog for a walk is a shocking news for people who read tabloids .,deepseek,deepseek-chat,3,I know that catching a celebrity doing cleaning or taking a dog for a walk is shocking news for people who read tabloids.,,2026-06-23T17:59:14.932008
bea19_2410,bea19,long,43,"I am hardworking , reliable and well - organised and I can take control of difficult situations . I am talented when it comes to entertaining people , which might come in very useful in my role as a summer camp councellor .",deepseek,deepseek-chat,1,"I am hardworking, reliable, and well-organised, and I can take control of difficult situations. I am talented when it comes to entertaining people, which might come in very useful in my role as a summer camp counsellor.",,2026-06-23T17:59:16.988927
bea19_2410,bea19,long,43,"I am hardworking , reliable and well - organised and I can take control of difficult situations . I am talented when it comes to entertaining people , which might come in very useful in my role as a summer camp councellor .",deepseek,deepseek-chat,2,"I am hardworking, reliable, and well-organized, and I can take control of difficult situations. I am talented when it comes to entertaining people, which might come in very useful in my role as a summer camp counselor.",,2026-06-23T17:59:18.870862
bea19_2410,bea19,long,43,"I am hardworking , reliable and well - organised and I can take control of difficult situations . I am talented when it comes to entertaining people , which might come in very useful in my role as a summer camp councellor .",deepseek,deepseek-chat,3,"I am hardworking, reliable, and well-organised, and I can take control of difficult situations. I am talented when it comes to entertaining people, which might come in very useful in my role as a summer camp counsellor.",,2026-06-23T17:59:21.112778
bea19_1046,bea19,long,28,Next time I would like to do something similar and you should try it as well . You will earn nice money and you have cultural experience .,deepseek,deepseek-chat,1,"Next time, I would like to do something similar, and you should try it as well. You will earn good money and have a cultural experience.",,2026-06-23T17:59:23.237327
bea19_1046,bea19,long,28,Next time I would like to do something similar and you should try it as well . You will earn nice money and you have cultural experience .,deepseek,deepseek-chat,2,"Next time I would like to do something similar, and you should try it as well. You will earn nice money and have a cultural experience.",,2026-06-23T17:59:25.282698
bea19_1046,bea19,long,28,Next time I would like to do something similar and you should try it as well . You will earn nice money and you have cultural experience .,deepseek,deepseek-chat,3,"Next time I would like to do something similar, and you should try it as well. You will earn nice money and have a cultural experience.",,2026-06-23T17:59:27.070029
bea19_880,bea19,long,38,The first one names Amanda junior like her mom but she is a cheetah .She have 9 years old she loves to run and she is the fastest of the family and have a lot of spots .,deepseek,deepseek-chat,1,"The first one is named Amanda Junior, like her mom, but she is a cheetah. She is 9 years old, she loves to run, and she is the fastest in the family and has a lot of spots.",,2026-06-23T17:59:29.095489
bea19_880,bea19,long,38,The first one names Amanda junior like her mom but she is a cheetah .She have 9 years old she loves to run and she is the fastest of the family and have a lot of spots .,deepseek,deepseek-chat,2,"The first one, named Amanda Junior like her mom, but she is a cheetah. She is 9 years old, she loves to run, and she is the fastest in the family and has a lot of spots.",,2026-06-23T17:59:31.165333
bea19_880,bea19,long,38,The first one names Amanda junior like her mom but she is a cheetah .She have 9 years old she loves to run and she is the fastest of the family and have a lot of spots .,deepseek,deepseek-chat,3,"The first one is named Amanda Junior, like her mom, but she is a cheetah. She is 9 years old, she loves to run, and she is the fastest in the family and has a lot of spots.",,2026-06-23T17:59:33.126787
bea19_3737,bea19,long,38,"Alone , they do not threaten us , but when they become welded with certain aspects of and certain people in our societies , they become potentially the most dangerous things that we hold in our hands .",deepseek,deepseek-chat,1,"Alone, they do not threaten us, but when they become welded with certain aspects of and certain people in our societies, they become potentially the most dangerous things that we hold in our hands.",,2026-06-23T17:59:35.086027
bea19_3737,bea19,long,38,"Alone , they do not threaten us , but when they become welded with certain aspects of and certain people in our societies , they become potentially the most dangerous things that we hold in our hands .",deepseek,deepseek-chat,2,"Alone, they do not threaten us, but when they become welded with certain aspects of and certain people in our societies, they become potentially the most dangerous things that we hold in our hands.",,2026-06-23T17:59:37.120624
bea19_3737,bea19,long,38,"Alone , they do not threaten us , but when they become welded with certain aspects of and certain people in our societies , they become potentially the most dangerous things that we hold in our hands .",deepseek,deepseek-chat,3,"Alone, they do not threaten us, but when they become welded with certain aspects of and certain people in our societies, they become potentially the most dangerous things that we hold in our hands.",,2026-06-23T17:59:39.273195
bea19_2658,bea19,long,26,"A later crucial activity are the "" Green Communities "" , currently carrying 38% of the total amount of consumed vegetables in the metropolitan area .",deepseek,deepseek-chat,1,"A later crucial activity is the ""Green Communities"", currently carrying 38% of the total amount of consumed vegetables in the metropolitan area.",,2026-06-23T17:59:41.314422
